2440|"13163"|"122403"|"5422216"
312|"13164"|"122403"|"5422084"
|"13165"|"122431"|"5421974"
2443|"13166"|"122431"|"5421842"
|"13167"|"122431"|"5421710"
2443|"13168"|"122431"|"234542"
2443|"39503"|"122431"|"5421674"
|"13163"|"122432"|"5422239"
|"13164"|"122432"|"5422107"
|"13165"|"122432"|"5421975"
1442|"13166"|"122432"|"5421843"
|"13167"|"122432"|"5421711"
1442|"13168"|"122432"|"234543"
1442|"39503"|"122432"|"5421675"
1200|"13163"|"122434"|"5422240"
|"13164"|"122434"|"5422108"
2833|"13165"|"122434"|"5421976"
80|"13166"|"122434"|"5421844"
44|"13167"|"122434"|"5421712"
4158|"13168"|"122434"|"234544"
4158|"39503"|"122434"|"5421676"
|"13163"|"122436"|"5422241"
|"13164"|"122436"|"5422109"
|"13165"|"122436"|"5421977"
18|"13166"|"122436"|"5421845"
|"13167"|"122436"|"5421713"
18|"13168"|"122436"|"234545"
18|"39503"|"122436"|"5421677"
3235|"13163"|"122438"|"5422242"
1191|"13164"|"122438"|"5422110"
2289|"13165"|"122438"|"5421978"
6201|"13166"|"122438"|"5421846"
8749|"13167"|"122438"|"5421714"
21665|"13168"|"122438"|"234546"
21665|"39503"|"122438"|"5421678"
|"13163"|"122439"|"5422243"
|"13164"|"122439"|"5422111"
|"13165"|"122439"|"5421979"
117|"13166"|"122439"|"5421847"
|"13167"|"122439"|"5421715"
117|"13168"|"122439"|"234547"
117|"39503"|"122439"|"5421679"
|"13163"|"122440"|"5422244"
303|"13164"|"122440"|"5422112"
9366|"13165"|"122440"|"5421980"
2499|"13166"|"122440"|"5421848"
3983|"13167"|"122440"|"5421716"
16151|"13169"|"122440"|"234553"
16151|"39503"|"122440"|"5421686"
3622|"13163"|"122442"|"5422245"
18|"13164"|"122442"|"5422113"
4954|"13165"|"122442"|"5421981"
2607|"13166"|"122442"|"5421849"
2385|"13167"|"122442"|"5421717"
13586|"13169"|"122442"|"234554"
13586|"39503"|"122442"|"5421687"
|"13163"|"122444"|"5422246"
|"13164"|"122444"|"5422114"
|"13165"|"122444"|"5421982"
468|"13166"|"122444"|"5421850"
|"13167"|"122444"|"5421718"
468|"13168"|"122444"|"234548"
468|"39503"|"122444"|"5421680"
1|"13163"|"122447"|"5422218"
4368|"13164"|"122447"|"5422086"
|"13165"|"122447"|"5421954"
68|"13166"|"122447"|"5421822"
854|"13167"|"122447"|"5421690"
5292|"13168"|"122447"|"234525"
5292|"39503"|"122447"|"5421657"
1|"13163"|"122457"|"5422219"
|"13164"|"122457"|"5422087"
113|"13165"|"122457"|"5421955"
|"13166"|"122457"|"5421823"
79|"13167"|"122457"|"5421691"
192|"13168"|"122457"|"234526"
192|"39503"|"122457"|"5421658"
413|"13163"|"122458"|"5422220"
|"13164"|"122458"|"5422088"
|"13165"|"122458"|"5421956"
1586|"13166"|"122458"|"5421824"
|"13167"|"122458"|"5421692"
1999|"13168"|"122458"|"234527"
1999|"39503"|"122458"|"5421659"
146|"13163"|"122459"|"5422221"
449|"13164"|"122459"|"5422089"
756|"13165"|"122459"|"5421957"
759|"13166"|"122459"|"5421825"
1201|"13167"|"122459"|"5421693"
3312|"13168"|"122459"|"234528"
3312|"39503"|"122459"|"5421660"
|"13163"|"122460"|"5422222"
|"13164"|"122460"|"5422090"
17|"13165"|"122460"|"5421958"
148|"13166"|"122460"|"5421826"
196|"13167"|"122460"|"5421694"
361|"13168"|"122460"|"234529"
361|"39503"|"122460"|"5421661"
|"13163"|"122461"|"5422223"
35|"13164"|"122461"|"5422091"
|"13165"|"122461"|"5421959"
4751|"13166"|"122461"|"5421827"
3581|"13167"|"122461"|"5421695"
8367|"13168"|"122461"|"234530"
8367|"39503"|"122461"|"5421662"
|"13163"|"122463"|"5422224"
|"13164"|"122463"|"5422092"
|"13165"|"122463"|"5421960"
4600|"13166"|"122463"|"5421828"
169|"13167"|"122463"|"5421696"
4769|"13168"|"122463"|"234531"
4769|"39503"|"122463"|"5421663"
|"13163"|"122464"|"5422225"
|"13164"|"122464"|"5422093"
|"13165"|"122464"|"5421961"
1009|"13166"|"122464"|"5421829"
|"13167"|"122464"|"5421697"
1009|"13168"|"122464"|"234532"
1009|"39503"|"122464"|"5421664"
|"13163"|"122467"|"5422247"
|"13164"|"122467"|"5422115"
|"13165"|"122467"|"5421983"
5|"13166"|"122467"|"5421851"
|"13167"|"122467"|"5421719"
5|"13168"|"122467"|"234549"
5|"39503"|"122467"|"5421681"
15876|"13163"|"122468"|"5422248"
5330|"13164"|"122468"|"5422116"
10467|"13165"|"122468"|"5421984"
41044|"13166"|"122468"|"5421852"
10833|"13167"|"122468"|"5421720"
16945|"13168"|"122468"|"5088449"
66600|"13169"|"122468"|"234555"
83545|"39503"|"122468"|"5421682"
5771|"13165"|"122403"|"5421952"
1773|"13166"|"122403"|"5421820"
4119|"13167"|"122403"|"5421688"
14415|"13168"|"122403"|"234523"
14415|"39503"|"122403"|"5421655"
6|"13163"|"122404"|"5422226"
234|"13164"|"122404"|"5422094"
81|"13165"|"122404"|"5421962"
214|"13166"|"122404"|"5421830"
436|"13167"|"122404"|"5421698"
971|"13168"|"122404"|"234533"
971|"39503"|"122404"|"5421665"
|"13163"|"122409"|"5422227"
|"13164"|"122409"|"5422095"
483|"13165"|"122409"|"5421963"
