"H1"||"A"||||0|||38|||||0|0|0|0|0|0|100|100|100|100|100|100|50|75|85|15|45|55|55|65.4|88||0.1|||3|||14.8|||31.4|||16.1||1|19.6|30|||||||10|15|20||||0.5|2.25|4||||1.3|1.45|1.6|||||1.52|||14|28|42|0.1|0.13|0.15|||||22|||12.8|||42||0|1.5|2.9|21|30|39|6|9|13|0|1|5|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|3.6|8.8|14|2.7|6.6|10.5|1|2.4|4.4|4|4.7|6.5|||||||||||||||||||||||||||||||||"705304:942433"|"705304:2409224"
"H2"||"B"||||38|||102|||||0|0|0|0|0|0|100|100|100|100|100|100|60|85|100|30|45|80|30|55.8|80||1.3|||8.2|||14.8|||20.2|||11.3||5|17.7|30|||||||18|26.5|35||||0|1|2||||1.3|1.4|1.5|||||1.46|||4|9|14|0.11|0.15|0.18|||||24.8|||16.8|||44||0|1.5|2.9|27|37|47|12|18|24|0|4|19|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|8.9|13.2|3.4|6.7|9.9|1|2.4|4.4|4|4.7|5.5|||||||||||||||||||||||||||||||||"705304:942433"|"705304:2409225"
"H3"||"BC"||||102|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|60|65|100|30|35|80|25|60|80||6|||14.4|||14.1|||15.7|||9.8||5|24|35|||||||12|16|40||||0|0.25|0.5||||1.3|1.4|1.5|||||1.46|||4|9|14|0.11|0.14|0.17|||||19.4|||9.7|||45||0|1.5|2.9|22|27|49|7|10|28|0|0|22|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|3|4.6|11.1|2.2|3.4|8.3|1|2.4|4.4|4|4.7|5.5|||||||||||||||||||||||||||||||||"705304:942433"|"705304:2409226"
"H1"||"AE"||||0|||61|||||0|0|0|0|0|0|95|100|100|90|100|100|50|80|84|5|31|35|75|77.7|95||3|||12.3|||20.4|||26.9|||15.1||2|16.3|20|||||||3|6|10||||0.2|1.6|3||||1.3|1.5|1.7|||||1.57|||42|92|141|0.05|0.08|0.1||21.4|||16|||6.4|||40||0|1.5|2.9|0|21|29|0|3|6|0|0|0|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|5.2|9.2|0.9|3.9|6.9|1|2.4|4.4|4.5|5.2|5.5|||||||||||||||||||||||||||||||||"705300:942424"|"705300:6601780"
"H2"||"B"||12||61|||114|||||0|0|0|0|0|0|95|100|100|90|100|100|60|77|88|25|39|50|55|66|75||4|||14.5|||18.2|||19.6|||9.7||5|15|25|||||||8|19|30||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||4|9|14|0.1|0.13|0.15|||||21.6|||12.3|||41||0|1.5|2.9|18|29|40|4|12|21|0|1|6|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|2|5.3|8.6|1.5|4|6.5|1|2.4|4.4|4.5|4.8|5.5|||||||||||||||||||||||||||||||||"705300:942424"|"705300:6601781"
"H3"||"B"||3||114|||127|||||0|0|0|0|0|0|95|100|100|90|100|100|70|86|96|35|50|60|30|55.5|70||1.5|||9|||15.3|||19.5|||10.2||5|14.5|30|||||||20|30|40||||0|0.25|0.5||||1.4|1.5|1.6|||||1.71|||1.4|8|14|0.1|0.13|0.16|||||26.4|||19.2|||41||3|4.5|5.9|31|41|50|13|21|29|0|3|8|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|3.8|7.4|11.1|2.8|5.6|8.3|1|2.4|4.4|4.5|4.8|5.5|||||||||||||||||||||||||||||||||"705300:942424"|"705300:6601782"
"H4"||"BC"||||127|||165|||||0|0|0|0|0|0|95|100|100|90|100|100|50|87|95|5|48|60|55|59.9|85||4.1|||5.8|||14.3|||22.1|||13.6||5|18.1|35|||||||5|22|30||||0|0.25|0.5||||1.4|1.55|1.7|||||1.62|||4|23|42|0.05|0.12|0.15|||||23.3|||14.7|||39||0|1.5|2.9|16|32|40|2|15|21|0|3|9|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|4.3|9.9|0.9|3.2|7.4|1|2.4|4.4|4.5|4.8|5.5|||||||||||||||||||||||||||||||||"705300:942424"|"705300:6601783"
"H1"||"AE"||||0|||61|||||0|0|0|0|0|0|95|100|100|90|100|100|50|80|84|5|31|35|75|77.7|95||3|||12.3|||20.4|||26.9|||15.1||2|16.3|20|||||||3|6|10||||0.2|1.6|3||||1.3|1.5|1.7|||||1.57|||42|92|141|0.05|0.08|0.1||21.4|||16|||6.4|||40||0|1.5|2.9|0|21|29|0|3|6|0|0|0|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|5.2|9.2|0.9|3.9|6.9|1|2.4|4.4|4.5|5.2|5.5|||||||||||||||||||||||||||||||||"705299:942423"|"705299:6601776"
"H2"||"B"||12||61|||114|||||0|0|0|0|0|0|95|100|100|90|100|100|60|77|88|25|39|50|55|66|75||4|||14.5|||18.2|||19.6|||9.7||5|15|25|||||||8|19|30||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||4|9|14|0.1|0.13|0.15|||||21.6|||12.3|||41||0|1.5|2.9|18|29|40|4|12|21|0|1|6|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|2|5.3|8.6|1.5|4|6.5|1|2.4|4.4|4.5|4.8|5.5|||||||||||||||||||||||||||||||||"705299:942423"|"705299:6601777"
"H3"||"B"||3||114|||127|||||0|0|0|0|0|0|95|100|100|90|100|100|70|86|96|35|50|60|30|55.5|70||1.5|||9|||15.3|||19.5|||10.2||5|14.5|30|||||||20|30|40||||0|0.25|0.5||||1.4|1.5|1.6|||||1.71|||1.4|8|14|0.1|0.13|0.16|||||26.4|||19.2|||41||3|4.5|5.9|31|41|50|13|21|29|0|3|8|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|3.8|7.4|11.1|2.8|5.6|8.3|1|2.4|4.4|4.5|4.8|5.5|||||||||||||||||||||||||||||||||"705299:942423"|"705299:6601778"
