|"13098"|"120818"|"231040"
4772|"39524"|"120818"|"5090638"
529|"13097"|"120818"|"230994"
661|"13091"|"120817"|"230763"
|"13092"|"120817"|"230809"
323|"13093"|"120817"|"230855"
984|"13095"|"120817"|"230910"
661|"13096"|"120817"|"230947"
323|"13097"|"120817"|"230993"
|"13098"|"120817"|"231039"
984|"39524"|"120817"|"5090637"
4243|"13096"|"120818"|"230948"
458|"13091"|"120816"|"230762"
|"13092"|"120816"|"230808"
14|"13093"|"120816"|"230854"
472|"13094"|"120816"|"230886"
458|"13096"|"120816"|"230946"
14|"13097"|"120816"|"230992"
|"13098"|"120816"|"231038"
472|"39524"|"120816"|"5090636"
4772|"13095"|"120818"|"230911"
156|"13091"|"120815"|"230761"
|"13092"|"120815"|"230807"
761|"13093"|"120815"|"230853"
917|"13095"|"120815"|"230909"
156|"13096"|"120815"|"230945"
761|"13097"|"120815"|"230991"
|"13098"|"120815"|"231037"
917|"39524"|"120815"|"5090635"
1567|"13091"|"120814"|"230760"
|"13092"|"120814"|"230806"
196|"13093"|"120814"|"230852"
1763|"13095"|"120814"|"230908"
1567|"13096"|"120814"|"230944"
196|"13097"|"120814"|"230990"
|"13098"|"120814"|"231036"
1763|"39524"|"120814"|"5090634"
529|"13093"|"120818"|"230856"
104|"13091"|"120813"|"230759"
|"13092"|"120813"|"230805"
111|"13093"|"120813"|"230851"
215|"13095"|"120813"|"230907"
104|"13096"|"120813"|"230943"
111|"13097"|"120813"|"230989"
|"13098"|"120813"|"231035"
215|"39524"|"120813"|"5090633"
3005|"13091"|"120812"|"230758"
17|"13092"|"120812"|"230804"
114|"13093"|"120812"|"230850"
3136|"13095"|"120812"|"230906"
3005|"13096"|"120812"|"230942"
114|"13097"|"120812"|"230988"
17|"13098"|"120812"|"231034"
3136|"39524"|"120812"|"5090632"
|"13092"|"120818"|"230810"
920|"13091"|"120811"|"230757"
15|"13092"|"120811"|"230803"
104|"13093"|"120811"|"230849"
1039|"13094"|"120811"|"230885"
920|"13096"|"120811"|"230941"
104|"13097"|"120811"|"230987"
15|"13098"|"120811"|"231033"
1039|"39524"|"120811"|"5090631"
4243|"13091"|"120818"|"230764"
287|"13091"|"120810"|"230734"
|"13092"|"120810"|"230780"
981|"13093"|"120810"|"230826"
1268|"13095"|"120810"|"230897"
287|"13096"|"120810"|"230918"
981|"13097"|"120810"|"230964"
|"13098"|"120810"|"231010"
1268|"39524"|"120810"|"5090608"
|"13098"|"120819"|"231041"
6374|"13091"|"120809"|"230756"
83|"13092"|"120809"|"230802"
1561|"13093"|"120809"|"230848"
8018|"13094"|"120809"|"230884"
6374|"13096"|"120809"|"230940"
1561|"13097"|"120809"|"230986"
83|"13098"|"120809"|"231032"
8018|"39524"|"120809"|"5090630"
612|"13097"|"120819"|"230995"
1655|"13091"|"120808"|"230755"
36|"13092"|"120808"|"230801"
326|"13093"|"120808"|"230847"
2017|"13094"|"120808"|"230883"
1655|"13096"|"120808"|"230939"
326|"13097"|"120808"|"230985"
36|"13098"|"120808"|"231031"
2017|"39524"|"120808"|"5090629"
606|"13096"|"120819"|"230949"
4553|"13091"|"120807"|"230754"
77|"13092"|"120807"|"230800"
1224|"13093"|"120807"|"230846"
5854|"13094"|"120807"|"230882"
4553|"13096"|"120807"|"230938"
1224|"13097"|"120807"|"230984"
77|"13098"|"120807"|"231030"
5854|"39524"|"120807"|"5090628"
1218|"13095"|"120819"|"230912"
157|"13091"|"120806"|"230753"
73|"13092"|"120806"|"230799"
2272|"13093"|"120806"|"230845"
2502|"13094"|"120806"|"230881"
157|"13096"|"120806"|"230937"
2272|"13097"|"120806"|"230983"
73|"13098"|"120806"|"231029"
2502|"39524"|"120806"|"5090627"
612|"13093"|"120819"|"230857"
12187|"13091"|"120805"|"230752"
111|"13092"|"120805"|"230798"
4993|"13093"|"120805"|"230844"
17291|"13094"|"120805"|"230880"
12187|"13096"|"120805"|"230936"
4993|"13097"|"120805"|"230982"
111|"13098"|"120805"|"231028"
17291|"39524"|"120805"|"5090626"
|"13092"|"120819"|"230811"
8515|"13091"|"120804"|"230751"
291|"13092"|"120804"|"230797"
1945|"13093"|"120804"|"230843"
10751|"13094"|"120804"|"230879"
8515|"13096"|"120804"|"230935"
1945|"13097"|"120804"|"230981"
291|"13098"|"120804"|"231027"
10751|"39524"|"120804"|"5090625"
606|"13091"|"120819"|"230765"
2930|"13091"|"120803"|"230750"
88|"13092"|"120803"|"230796"
840|"13093"|"120803"|"230842"
3858|"13094"|"120803"|"230878"
2930|"13096"|"120803"|"230934"
840|"13097"|"120803"|"230980"
88|"13098"|"120803"|"231026"
3858|"39524"|"120803"|"5090624"
2|"13098"|"120820"|"231042"
626|"13091"|"120802"|"230749"
|"13092"|"120802"|"230795"
104|"13093"|"120802"|"230841"
730|"13094"|"120802"|"230877"
626|"13096"|"120802"|"230933"
104|"13097"|"120802"|"230979"
|"13098"|"120802"|"231025"
730|"39524"|"120802"|"5090623"
1427|"13097"|"120820"|"230996"
3116|"13091"|"120801"|"230748"
66|"13092"|"120801"|"230794"
1361|"13093"|"120801"|"230840"
4543|"13094"|"120801"|"230876"
3116|"13096"|"120801"|"230932"
1361|"13097"|"120801"|"230978"
66|"13098"|"120801"|"231024"
4543|"39524"|"120801"|"5090622"
1510|"13096"|"120820"|"230950"
230|"13091"|"120800"|"230747"
|"13092"|"120800"|"230793"
1608|"13093"|"120800"|"230839"
1838|"13095"|"120800"|"230905"
230|"13096"|"120800"|"230931"
1608|"13097"|"120800"|"230977"
|"13098"|"120800"|"231023"
1838|"39524"|"120800"|"5090621"
2939|"13094"|"120820"|"230887"
586|"13091"|"120799"|"230746"
|"13092"|"120799"|"230792"
246|"13093"|"120799"|"230838"
832|"13095"|"120799"|"230904"
586|"13096"|"120799"|"230930"
246|"13097"|"120799"|"230976"
|"13098"|"120799"|"231022"
832|"39524"|"120799"|"5090620"
1427|"13093"|"120820"|"230858"
15475|"13091"|"120798"|"230745"
704|"13092"|"120798"|"230791"
6797|"13093"|"120798"|"230837"
22976|"13094"|"120798"|"230875"
15475|"13096"|"120798"|"230929"
6797|"13097"|"120798"|"230975"
704|"13098"|"120798"|"231021"
22976|"39524"|"120798"|"5090619"
2|"13092"|"120820"|"230812"
192|"13091"|"120797"|"230744"
|"13092"|"120797"|"230790"
26|"13093"|"120797"|"230836"
217|"13094"|"120797"|"230874"
192|"13096"|"120797"|"230928"
26|"13097"|"120797"|"230974"
|"13098"|"120797"|"231020"
218|"39524"|"120797"|"5090618"
1510|"13091"|"120820"|"230766"
795|"13091"|"120796"|"230743"
|"13092"|"120796"|"230789"
65|"13093"|"120796"|"230835"
860|"13094"|"120796"|"230873"
795|"13096"|"120796"|"230927"
65|"13097"|"120796"|"230973"
|"13098"|"120796"|"231019"
860|"39524"|"120796"|"5090617"
748|"13091"|"120795"|"230742"
10|"13092"|"120795"|"230788"
129|"13093"|"120795"|"230834"
887|"13094"|"120795"|"230872"
748|"13096"|"120795"|"230926"
129|"13097"|"120795"|"230972"
10|"13098"|"120795"|"231018"
887|"39524"|"120795"|"5090616"
1379|"13098"|"120821"|"231043"
253|"13091"|"120794"|"230733"
|"13092"|"120794"|"230779"
1582|"13093"|"120794"|"230825"
1826|"13095"|"120794"|"230896"
253|"13096"|"120794"|"230917"
1582|"13097"|"120794"|"230963"
|"13098"|"120794"|"231009"
1835|"39524"|"120794"|"5090607"
4931|"13097"|"120821"|"230997"
4753|"13096"|"120821"|"230951"
11063|"13094"|"120821"|"230888"
4931|"13093"|"120821"|"230859"
1379|"13092"|"120821"|"230813"
4753|"13091"|"120821"|"230767"
|"13098"|"120822"|"231011"
772|"13097"|"120822"|"230965"
4|"13096"|"120822"|"230919"
776|"13095"|"120822"|"230898"
772|"13093"|"120822"|"230827"
|"13092"|"120822"|"230781"
4|"13091"|"120822"|"230735"
|"13098"|"120823"|"231044"
|"13097"|"120823"|"230998"
358|"13096"|"120823"|"230952"
358|"13095"|"120823"|"230913"
|"13093"|"120823"|"230860"
|"13092"|"120823"|"230814"
358|"13091"|"120823"|"230768"
43|"13098"|"120824"|"231045"
510|"13097"|"120824"|"230999"
3043|"13096"|"120824"|"230953"
3596|"13094"|"120824"|"230889"
510|"13093"|"120824"|"230861"
43|"13092"|"120824"|"230815"
3043|"13091"|"120824"|"230769"
|"13098"|"120825"|"231046"
