Name: “Table 1 of 1 on page 22 of 62”,Name: “Table 1 of 1 on page 22 of 62”,Name: “Table 1 of 1 on page 22 of 62”,Name: “Table 1 of 1 on page 22 of 62”,Name: “Table 1 of 1 on page 22 of 62”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,
BUDGET CALENDAR,BUDGET CALENDAR,BUDGET CALENDAR,,
,Date,Responsible Party,Description,Legal Requirement
,,,Departments Submit Capital Improvement,
September 2012,September 2012,City Departments,,
,,,Budget Requests,
October 2012,October 2012,City Departments,Departments Submit Operating Requests,
,,Budget Office,,
,,,Department Meetings with Budget Staff,
November 2012,November 2012,Executive Staff,,
,,,and Executive Budget Team,
,,City Department,,
,,Communications,,
February - March,February - March,,Budget Community and Employee,
,,Budget Office,,
2013,2013,,Outreach Program,
,,Executive Staff,,
,,,School Board Presents Proposed Operating,Code of Virginia
"April 1, 2013","April 1, 2013",Norfolk Public Schools,,
,,,Budget to City Council,15.2-2503
,,,City Manager Presentation of Proposed,City of Norfolk
"April 16, 2013","April 16, 2013",City Manager,,
,,,Budget to City Council,Charter Sec. 67
,,,Public Hearing Notice of the Operating and,
,,,,Code of Virginia
,,,"Capital Improvement Plan Budgets, HUD",
,,,,"15.2-2506, 58.1-3007"
,,,"Grants (CDBG, ESG and HOME)",
"April 17, 2013","April 17, 2013",City Clerk,,U.S. Department of
,,,,Housing and Urban
,,,st Public Hearing Notice of 1  Real Estate Tax,
,,,,Development (HUD)
,,,Hearing,
"April 23, 2013","April 23, 2013",City Council,1 st City Council Work Session,
,,,"Public Hearings on the Operating, Capital",
,,,,Code of Virginia
"April 24, 2013","April 24, 2013",City Council,"Improvement Plan and HUD Grant (CDBG,",
,,,,15.2-2506
,,,ESG and HOME) Budgets,
,,,,Code of Virginia
"May 1, 2013","May 1, 2013",City Council,st 1  Real Estate Tax Public Hearing,
,,,,58.1-3007
,,,Public Hearing Notice of 2 nd Real Estate Tax,Code of Virginia
"May 5, 2013","May 5, 2013",City Clerk,,
,,,Hearing,58.1-3007
"May 7, 2013","May 7, 2013",City Council,2 nd City Council Work Session,
,,,,Code of Virginia
"May 13, 2013","May 13, 2013",City Council,nd 2  Real Estate Tax Public Hearing,
,,,,58.1-3007
,,,,City of Norfolk
,,,rd 3  City Council Work Session,
"May 14, 2013","May 14, 2013",City Council,,Charter Sec. 68; Code
,,,City Council Budget Approval,
,,,,of Virginia 15.2-2503
22,Budget Calendar,,,
