Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”,Name: “Table 1 of 1 on page 70 of 217”
Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68
,,,,,,,,,,,,,,,
,,,ASSESSOR / EQUALIZATION BOARD,ASSESSOR / EQUALIZATION BOARD,ASSESSOR / EQUALIZATION BOARD,ASSESSOR / EQUALIZATION BOARD,ASSESSOR / EQUALIZATION BOARD,ASSESSOR / EQUALIZATION BOARD,ASSESSOR / EQUALIZATION BOARD,ASSESSOR / EQUALIZATION BOARD,,,,,
Expenditures Summary,Expenditures Summary,,,,,,,,,,,,,,
,,,,,,,,,,,,,,$,%
,,,,,,FY 2013,,,,FY 2014,,,,Change,Change
,,,,,,Original,,FY 2013,Department,Department,,FY 2014,From 2013,From 2013,From 2013
,,FY 2011,,FY 2012,,Adopted,,Revised,,Request,,Adopted,,Revised,Revised
,,Actual,,Actual,,Budget,,Budget,,Budget,,Budget,,Budget,Budget
Personnel Services,$,"151,893",$,"159,597",$,"165,426",$,"165,426",$,"178,475",$,"170,937",$,"5,511",3.3%
Operating Expenses,,"11,245",,"9,703",,"13,361",,"13,361",,"13,446",,"10,625",,"(2,736)",-20.5%
Capital Outlay,,"1,060",,200,,-,,-,,500,,200,,200,n/a
Totals,$,"164,198",$,"169,500",$,"178,787",$,"178,787",$,"192,421",$,"181,762",$,"2,975",1.7%
Personnel Summary,,,,,,,,,,FY 2014,,,,,
,,,,,,,,,Department,Department,,FY 2014,,,
