"H1"||"H"||1||0|||25|||||0|0|0|0|0|0|100|100|100|100|100|100|60|90|95|30|58|65||62|||0|||0.1|||2.2|||23.9|||35.8|||23||||||||10|15|20||||0.5|2|3||||1.3|1.45|1.6|||||1.52|||14|28|42|0.13|0.15|0.19|||||21.9|||12.7|||42||0|1.5|2.9|15|20|25|2|4|7|0|0|2|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|3.6|8.2|11.8|2.7|6.2|8.8|1|2.4|4.4|4.5|5.5|6.5|||||||||||||||||||||||||||||||||"119480:917722"|"119480:2302253"
"H2"||"H"||2||25|||94|||||0|0|0|0|0|0|100|100|100|100|100|100|60|85|100|30|45|80||55.8|||1.3|||8.2|||14.8|||20.2|||11.3|||17.7||||||||18|26.5|35||||0|0|0||||1.3|1.4|1.5|||||1.6|||4|9|14|0.13|0.16|0.19|||||24|||15.6|||45||3|4.5|5.9|23|31|38|6|10|14|0|1|11|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|6.8|8.8|3.4|5.1|6.6|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"119480:917722"|"119480:2302254"
"H3"||"H"||3||94|||163|||||0|0|0|0|0|0|100|100|100|100|100|100|50|78|85|15|37|55||83.5|||0|||1.9|||14.5|||44|||23.1|||9.5||||||||3|7|20||||0|0|0||||1.3|1.4|1.5|||||1.46|||14|28|42|0.1|0.13|0.15||19.2|||13.5|||4.4|||45||0|1.5|2.9|10|13|25|0|0|7|0|0|1|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|0.6|1.8|5|0.5|1.3|3.8|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"119480:917722"|"119480:2302255"
"H1"||"H"||1||0|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|60|78|90|30|48|55||67.5|||0.3|||4.7|||15|||29.3|||18.2|||21||||||||5|11.5|25||||0.5|1.25|2||||1|1.23|1.45|||||1.29|||4|23|42|0.15|0.18|0.2|||||17.6|||7.8|||50||0|1.5|2.9|12|17|30|0|3|10|0|0|3|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|2.4|5.8|10.8|1.8|4.4|8.1|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"119480:1574805"|"119480:5557153"
"H2"||"H"||2||20|||94|||||0|0|0|0|0|0|100|100|100|100|100|100|60|85|90|30|45|55||58.2|||3.6|||5.4|||14|||21.8|||13.4|||17.8||||||||18|24|30||||0|0|0||||1.5|1.65|1.8|||||1.73|||1.4|8|14|0.15|0.17|0.18|||||24.7|||16.6|||36||0|1.5|2.9|23|29|34|6|9|12|0|1|4|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|8.6|10.7|3.4|4.5|5.6|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"119480:1574805"|"119480:5557154"
"H3"||"H"||3||94|||236|||||0|0|0|0|0|0|100|100|100|100|100|100|50|78|85|5|37|55||86|||0|||2|||14.9|||45.3|||23.8|||6||||||||2|8|30||||0|0.25|0.5||||1.5|1.68|1.85|||||1.76|||4|23|42|0.06|0.13|0.2||21.4|||16.1|||6.5|||35||0|1.5|2.9|9|21|34|0|5|12|0|0|4|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||1|2|3|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"119480:1574805"|"119480:5557155"
"H1"||"A"||||0|||51|||||0|0|0|0|0|0|100|100|100|98|99|100|90|95|100|80|90|95||18.7|||2.5|||4|||4.1|||4.8|||3.3|||47.8||||||||27|33.5|40||||10|17.5|25||||1.1|1.18|1.25|||||1.47|||1.4|8|14|0.21|0.22|0.23|||||39.4|||33.5|||46||6|7.5|8.9|40|77|90|16|20.5|25|12|29|39|".32"|".32"|0|0|0|0|0|0|10|15|40|2|5|16|32|52.4|70.2|24|39.3|52.6|1|2.4|4.4|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"119481:1574823"|"119481:5557239"
"H2"||"C"||1||51|||152|||||0|0|0|0|0|0|100|100|100|98|99|100|90|95|100|80|90|95||5.5|||0.2|||0.3|||0.6|||1.7|||2.7|||47||||||||35|47.5|60||||5|12.5|20||||1.3|1.45|1.6|||||1.8|||0.01|0.2|0.42|0.12|0.13|0.14|||||35.2|||31.6|||37||6|7.5|8.9|40|77|90|22|30.5|39|16|36|50|".24"|".24"|0|0|0|0|0|0|10|15|40|2|5|16|23.5|43.8|66|17.6|32.8|49.5|1|2.4|4.4|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"119481:1574823"|"119481:5557240"
"H3"||"C"||2||152|||203|||||0|0|0|0|0|0|99|99.5|100|98|99|100|49|74.5|100|5|50|95||17.3|||1.7|||3.7|||3.9|||4.7|||3.3|||47.7||||||||5|35|60||||5|12.5|20||||1.3|1.45|1.6|||||1.8|||0.01|0.2|0.42|0.12|0.17|0.22|||||35.2|||31.6|||37||6|7.5|8.9|15|67|90|1|20|39|0|8|50|".24"|".24"|0|0|0|0|0|0|10|15|40|2|5|16|13|39.2|66|9.8|29.4|49.5|1|2.4|4.4|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"119481:1574823"|"119481:5557241"
"H1"||"H"||1||0|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|85|28|48|55||70.1|||0.3|||4.9|||15.6|||30.4|||18.9|||21.9||||||||4|8|15||||1|1.5|2||||1.2|1.35|1.5|||||1.41|||14|28|42|0.1|0.12|0.15|||||16.5|||6.8|||46||0|1.5|2.9|11|14|20|0|1|4|0|0|0|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|3.2|5.4|8.2|2.4|4|6.2|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"119482:917725"|"119482:2302259"
"H2"||"H"||2||20|||64|||||0|0|0|0|0|0|100|100|100|100|100|100|60|85|90|30|45|55||68|||0.1|||3.2|||15.4|||32.6|||16.7|||16||||||||10|16|30||||0|0|0||||1.25|1.35|1.45|||||1.41|||14|28|42|0.13|0.16|0.19|||||19.4|||9.7|||47||0|1.5|2.9|16|21|34|2|5|12|0|0|4|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|2.5|4|7.5|1.9|3|5.6|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"119482:917725"|"119482:2302260"
"H3"||"H"||3||64|||190|||||0|0|0|0|0|0|100|100|100|100|100|100|50|63|85|5|23|55||83.8|||1.1|||12.1|||26.5|||31.9|||12.2|||9.2||||||||2|7|18||||0|0|0||||1.35|1.45|1.55|||||1.52|||42|92|141|0.04|0.1|0.16||19.4|||13.8|||4.6|||43||0|1.5|2.9|9|13|23|0|0|6|0|0|0|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|0.3|1.8|4.5|0.2|1.3|3.4|1|2.4|4.4|4.5|5.5|6.5|||||||||||||||||||||||||||||||||"119482:917725"|"119482:2302261"
"H1"||"H"||1||0|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|60|78|90|30|48|55||67.5|||0.3|||4.7|||15|||29.3|||18.2|||21||||||||5|11.5|25||||0.5|1.25|2||||1|1.23|1.45|||||1.29|||4|23|42|0.15|0.18|0.2|||||17.6|||7.8|||50||0|1.5|2.9|12|17|30|0|3|10|0|0|3|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|2.4|5.8|10.8|1.8|4.4|8.1|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"119482:1574809"|"119482:5557180"
"H2"||"H"||2||20|||94|||||0|0|0|0|0|0|100|100|100|100|100|100|60|85|90|30|45|55||58.2|||3.6|||5.4|||14|||21.8|||13.4|||17.8||||||||18|24|30||||0|0|0||||1.5|1.65|1.8|||||1.73|||1.4|8|14|0.15|0.17|0.18|||||24.7|||16.6|||36||0|1.5|2.9|23|29|34|6|9|12|0|1|4|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|8.6|10.7|3.4|4.5|5.6|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"119482:1574809"|"119482:5557181"
"H3"||"H"||3||94|||236|||||0|0|0|0|0|0|100|100|100|100|100|100|50|78|85|5|37|55||86|||0|||2|||14.9|||45.3|||23.8|||6||||||||2|8|30||||0|0.25|0.5||||1.5|1.68|1.85|||||1.76|||4|23|42|0.06|0.13|0.2||21.4|||16.1|||6.5|||35||0|1.5|2.9|9|21|34|0|5|12|0|0|4|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||1|2|3|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"119482:1574809"|"119482:5557182"
"H1"||"H"||1||0|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|85|95|100|50|80|95||11.8|||0.2|||0.4|||0.9|||3.5|||6.8|||70.2||||||||11|18|25||||1|2|3||||1.2|1.35|1.5|||||1.41|||4|9|14|0.18|0.21|0.24|||||27.7|||12.2|||46||0|1.5|2.9|17|23|30|2|6|10|0|2|9|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|7.1|9|13|5|6.8|9.8|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"119483:917727"|"119483:2302262"
"H2"||"H"||2||20|||119|||||0|0|0|0|0|0|100|100|100|100|100|100|90|97.5|100|75|92.5|95||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||27|45|60||||0|0|0||||1.35|1.45|1.55|||||1.8|||0.42|1|1.4|0.14|0.17|0.2|||||32|||24.5|||43||6|7.5|8.9|31|48|61|10|20|27|6|21|31|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|6.8|11.2|15|5.1|8.4|11.2|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"119483:917727"|"119483:2302263"
"H3"||"H"||3||119|||200|||||0|0|0|0|0|0|100|100|100|100|100|100|50|60|95|5|10|65||95.5|||0.7|||13.1|||37|||37.6|||7.1|||1.5||||||||2|3|30||||0|0|0||||1.45|1.55|1.65|||||1.62|||1.4|3|4|0.1|0.13|0.15||12.3|||8|||2|||39||0|1.5|2.9|9|10|34|0|0|12|0|0|6|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|0.3|0.6|10.7|0.2|0.5|5.6|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"119483:917727"|"119483:2302265"
"H1"||"H"||1||0|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|60|78|90|30|48|55||67.5|||0.3|||4.7|||15|||29.3|||18.2|||21||||||||5|11.5|25||||0.5|1.25|2||||1|1.23|1.45|||||1.29|||4|23|42|0.15|0.18|0.2|||||17.6|||7.8|||50||0|1.5|2.9|12|17|30|0|3|10|0|0|3|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|2.4|5.8|10.8|1.8|4.4|8.1|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"119483:1574810"|"119483:5557183"
