13645|"13829"|"582102"|"4274966"
1365|"13830"|"582102"|"7912011"
12280|"13831"|"582102"|"7912814"
9558|"13829"|"582056"|"4274965"
9558|"13831"|"582056"|"7912813"
5452|"13829"|"582054"|"4274964"
5452|"13831"|"582054"|"7912812"
5974|"13829"|"582052"|"4274963"
5974|"13831"|"582052"|"7912811"
1661|"13829"|"582051"|"4274962"
1661|"13831"|"582051"|"7912810"
6702|"13829"|"582050"|"4274961"
6702|"13831"|"582050"|"7912809"
2101|"13829"|"582049"|"4274960"
2101|"13831"|"582049"|"7912808"
3038|"13829"|"582048"|"4274959"
3038|"13830"|"582048"|"7912004"
1286|"13829"|"582047"|"4274958"
1286|"13830"|"582047"|"7912003"
943|"13829"|"582046"|"4274957"
943|"13830"|"582046"|"7912002"
2130|"13829"|"582045"|"4274956"
2130|"13830"|"582045"|"7912001"
737|"13829"|"582044"|"4274955"
737|"13830"|"582044"|"15064168"
172|"13829"|"582043"|"4274954"
172|"13831"|"582043"|"7912802"
2278|"13829"|"582042"|"4274953"
2278|"13831"|"582042"|"7912801"
248|"13829"|"582041"|"4274952"
248|"13831"|"582041"|"7912800"
218|"13829"|"582040"|"4274951"
218|"13831"|"582040"|"7912799"
393|"13829"|"582039"|"4274950"
393|"13831"|"582039"|"7912798"
5668|"13829"|"582037"|"4274949"
5668|"13830"|"582037"|"7911994"
7504|"13829"|"582035"|"4274948"
7504|"13830"|"582035"|"7911993"
1036|"13829"|"582032"|"4274947"
1036|"13830"|"582032"|"7911992"
1847|"13829"|"582029"|"4274946"
1847|"13830"|"582029"|"7911991"
510|"13829"|"582023"|"4274945"
510|"13830"|"582023"|"7911990"
145|"13829"|"582021"|"4274944"
145|"13830"|"582021"|"7911989"
267|"13829"|"582019"|"4274943"
267|"13830"|"582019"|"7911988"
2331|"13829"|"582016"|"4274942"
2331|"13830"|"582016"|"7911987"
2368|"13829"|"582014"|"4274941"
2368|"13830"|"582014"|"7911986"
1492|"13829"|"582013"|"4274940"
1492|"13830"|"582013"|"7911985"
5373|"13829"|"582012"|"4274939"
5373|"13830"|"582012"|"7911984"
7696|"13829"|"582011"|"4274938"
7696|"13830"|"582011"|"7911983"
835|"13829"|"582010"|"4274937"
835|"13830"|"582010"|"7911982"
2528|"13829"|"582009"|"4274936"
2528|"13831"|"582009"|"7912822"
4623|"13829"|"582008"|"4274935"
4623|"13831"|"582008"|"7912821"
150|"13829"|"582004"|"4274934"
150|"13831"|"582004"|"7912820"
189|"13829"|"582002"|"4274933"
189|"13831"|"582002"|"7912819"
2027|"13829"|"581999"|"4274932"
2027|"13831"|"581999"|"7912780"
429|"13829"|"581998"|"4274931"
429|"13831"|"581998"|"7912779"
2322|"13829"|"581994"|"4274930"
581|"13830"|"581994"|"7911975"
1741|"13831"|"581994"|"7912823"
11828|"13829"|"581991"|"4274929"
11828|"13831"|"581991"|"7912777"
1835|"13829"|"581989"|"4274928"
1835|"13831"|"581989"|"7912776"
778|"13829"|"581988"|"4274927"
778|"13831"|"581988"|"7912775"
2576|"13829"|"581987"|"4274926"
2576|"13831"|"581987"|"7912774"
6209|"13829"|"581983"|"4274925"
6209|"13831"|"581983"|"7912773"
2592|"13829"|"581982"|"4274924"
2592|"13831"|"581982"|"7912772"
3125|"13829"|"581981"|"4274923"
3125|"13831"|"581981"|"7912771"
