26268|"40263"|"1444970"|"5415075"
2059|"40263"|"1444972"|"5415076"
773|"40263"|"1444974"|"5415077"
6762|"40263"|"1445051"|"5415108"
26|"40263"|"1444975"|"5415078"
269|"40263"|"1444977"|"5415079"
1325|"40263"|"1445054"|"5415109"
3007|"40263"|"1444979"|"5415080"
34|"40263"|"1444982"|"5415081"
43389|"40263"|"1445055"|"5415110"
958|"40263"|"1444989"|"5415082"
712|"40263"|"1444991"|"5415083"
1131|"40263"|"1445057"|"5415111"
26268|"13825"|"1444970"|"5409025"
6762|"13826"|"1445051"|"5412083"
2303|"40263"|"1445068"|"5415112"
349|"13825"|"1445069"|"5409063"
349|"13826"|"1445069"|"5412088"
349|"40263"|"1445069"|"5415113"
119|"13825"|"1445071"|"5409064"
119|"13826"|"1445071"|"5412089"
119|"40263"|"1445071"|"5415114"
8462|"13825"|"1445075"|"5409065"
8462|"13826"|"1445075"|"5412090"
8462|"40263"|"1445075"|"5415115"
5004|"13825"|"1445076"|"5409066"
5004|"13826"|"1445076"|"5412091"
5004|"40263"|"1445076"|"5415116"
19987|"13825"|"1445077"|"5409067"
19987|"13826"|"1445077"|"5412092"
19987|"40263"|"1445077"|"5415117"
3034|"13825"|"1445079"|"5409068"
3034|"13826"|"1445079"|"5412093"
3034|"40263"|"1445079"|"5415118"
16010|"13825"|"1445080"|"5409069"
16010|"13826"|"1445080"|"5412094"
16010|"40263"|"1445080"|"5415119"
1921|"13825"|"1445081"|"5409070"
1921|"13826"|"1445081"|"5412095"
1921|"40263"|"1445081"|"5415120"
1337|"13825"|"1445083"|"5409071"
1337|"13826"|"1445083"|"5412096"
1337|"40263"|"1445083"|"5415121"
4149|"13825"|"1445084"|"5409072"
4149|"13826"|"1445084"|"5412097"
4149|"40263"|"1445084"|"5415122"
6566|"13825"|"1445087"|"5409073"
6566|"13826"|"1445087"|"5412098"
6566|"40263"|"1445087"|"5415123"
3878|"13825"|"1445089"|"5409074"
3878|"13826"|"1445089"|"5412099"
3878|"40263"|"1445089"|"5415124"
364|"13825"|"1445091"|"5409075"
364|"13826"|"1445091"|"5412100"
364|"40263"|"1445091"|"5415125"
1543|"13825"|"1445093"|"5409076"
1543|"13826"|"1445093"|"5412101"
1543|"40263"|"1445093"|"5415126"
412|"13825"|"1445099"|"5409077"
412|"13826"|"1445099"|"5412102"
412|"40263"|"1445099"|"5415127"
7882|"13825"|"1445100"|"5409079"
7882|"13826"|"1445100"|"5412104"
7882|"40263"|"1445100"|"5415129"
1165|"13825"|"1445101"|"5409078"
1165|"13826"|"1445101"|"5412103"
1165|"40263"|"1445101"|"5415128"
2059|"13825"|"1444972"|"5409026"
1325|"13826"|"1445054"|"5412084"
773|"13825"|"1444974"|"5409027"
1325|"13825"|"1445054"|"5409059"
26|"13825"|"1444975"|"5409028"
43389|"13826"|"1445055"|"5412085"
269|"13825"|"1444977"|"5409029"
43389|"13825"|"1445055"|"5409060"
3007|"13825"|"1444979"|"5409030"
1131|"13826"|"1445057"|"5412086"
34|"13825"|"1444982"|"5409031"
1131|"13825"|"1445057"|"5409061"
958|"13825"|"1444989"|"5409032"
2303|"13826"|"1445068"|"5412087"
712|"13825"|"1444991"|"5409033"
2303|"13825"|"1445068"|"5409062"
456|"13825"|"1444992"|"5409034"
456|"40263"|"1444992"|"5415084"
634|"13825"|"1444996"|"5409035"
634|"40263"|"1444996"|"5415085"
1487|"13825"|"1444997"|"5409036"
1487|"40263"|"1444997"|"5415086"
654|"13825"|"1444998"|"5409037"
654|"40263"|"1444998"|"5415087"
509|"13825"|"1444999"|"5409038"
509|"40263"|"1444999"|"5415088"
8635|"13825"|"1445001"|"5409039"
8635|"40263"|"1445001"|"5415089"
5586|"13825"|"1445002"|"5409040"
5586|"40263"|"1445002"|"5415090"
160|"13825"|"1445003"|"5409041"
160|"40263"|"1445003"|"5415091"
14643|"13825"|"1445005"|"5409042"
14643|"40263"|"1445005"|"5415092"
1178|"13825"|"1445007"|"5409043"
1178|"40263"|"1445007"|"5415093"
5480|"13825"|"1445009"|"5409044"
5480|"40263"|"1445009"|"5415094"
782|"13825"|"1445010"|"5409045"
782|"13826"|"1445010"|"5412070"
782|"40263"|"1445010"|"5415095"
2193|"13825"|"1445012"|"5409046"
2193|"13826"|"1445012"|"5412071"
2193|"40263"|"1445012"|"5415096"
2261|"13825"|"1445018"|"5409047"
2261|"13826"|"1445018"|"5412072"
2261|"40263"|"1445018"|"5415097"
3171|"13825"|"1445019"|"5409048"
3171|"13826"|"1445019"|"5412073"
3171|"40263"|"1445019"|"5415098"
3759|"13825"|"1445034"|"5409049"
3759|"13826"|"1445034"|"5412074"
3759|"40263"|"1445034"|"5415099"
570|"13825"|"1445035"|"5409050"
570|"13826"|"1445035"|"5412075"
570|"40263"|"1445035"|"5415100"
2020|"13825"|"1445036"|"5409051"
2020|"13826"|"1445036"|"5412076"
2020|"40263"|"1445036"|"5415101"
57|"13825"|"1445037"|"5409052"
57|"13826"|"1445037"|"5412077"
57|"40263"|"1445037"|"5415102"
344|"13825"|"1445038"|"5409053"
