"H1"||"A"||||0|||18|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|85|28|48|55|50|67.3|90||0.1|||3.1|||15.3|||32.3|||16.5||5|20.2|45|||||||5|12.5|20||||1|2|4||||1.5|1.55|1.65|||||1.62|||14|28|42|0.1|0.13|0.16|||||20.2|||10.7|||38||0|1.5|2.9|18|28|39|2|8|13|0|1|5|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|3.5|7.6|14|2.6|5.7|10.5|0.4|1.5|4.2|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1444982:1582091"|"1444982:5608658"
"H2"||"B"||||18|||107|||||0|0|0|0|0|0|100|100|100|100|100|100|70|85|100|40|45|80|25|56.2|80||1.3|||8.3|||14.9|||20.4|||11.3||2|17.3|45|||||||18|26.5|35||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||4|9|14|0.13|0.15|0.16|||||24.4|||16.2|||41||0|1.5|2.9|27|36|44|12|18|25|1|4|19|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|7.2|9.9|3.4|5.4|7.4|0.5|1.4|3|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1444982:1582091"|"1444982:5608659"
"H3"||"C"||||107|||200|||||0|0|0|0|0|0|100|100|100|100|100|100|50|73|85|5|28|45|70|95.4|99||0|||1.3|||18|||62.1|||14||0.5|0.6|20|||||||2|4|10||||0|0.25|0.5||||1.55|1.65|1.7|||||1.73|||4|23|42|0.05|0.07|0.1||13.6|||9.5|||3|||35||0|1.5|2.9|0|16|23|0|1|6|0|0|0|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.6|4.8|0.4|1.2|3.6|0.1|0.3|1.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"1444982:1582091"|"1444982:5608660"
"H1"||"A"||||0|||48|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|95|28|48|75|30|71.3|90||0.1|||3.3|||16.2|||34.2|||17.5||5|16.7|50|||||||5|12|20||||3|12|20||||1.45|1.55|1.65|||||1.62|||4|23|42|0.1|0.16|0.19|||||29.8|||25.1|||33||0|1.5|2.9|23|49|73|2|7|12|0|2|15|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|5.8|9.8|50|4.3|7.3|37.5|0.6|2|15|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1444982:1582137"|"1444982:5608979"
"H2"||"B"||||48|||97|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|100|40|48|80|25|59.9|80||4.1|||5.8|||14.3|||22.1|||13.6||5|18.1|40|||||||18|22|35||||0.25|0.5|1||||1.4|1.45|1.6|||||1.52|||4|9|14|0.13|0.16|0.19|||||22.4|||13.4|||42||0|1.5|2.9|28|32|45|12|15|25|1|3|19|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|5.1|6.6|11|3.8|5|8.2|0.5|1.3|3.3|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1444982:1582137"|"1444982:5608980"
"H3"|2|"C"||||97|||183|||||0|0|0|0|0|0|100|100|100|100|100|100|50|73|85|5|28|45|70|97.3|99||0|||1.3|||18.3|||63.4|||14.3||0.5|0.7|20|||||||1|2|10||||0.25|0.5|1||||1.55|1.65|1.7|||||1.73|||14|78|141|0.05|0.07|0.1||12.4|||8.2|||2.1|||35||0|1.5|2.9|0|0|24|0|0|6|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.8|1.6|4.8|0.6|1.2|3.6|0.1|0.3|1.4|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"1444982:1582137"|"1444982:5608981"
"H1"||"A"||||0|||38|||||0|0|0|0|0|0|100|100|100|100|100|100|85|95|100|60|80|90|5|14|50||0.1|||0.4|||1|||4|||8.5||30|71|85|||||||10|15|20||||1|12|20||||1.4|1.5|1.55|||||1.57|||4|9|14|0.19|0.21|0.22|||||51.5|||25.9|||35||0|1.5|2.9|22|32|73|6|9|12|0|6|21|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|4.8|10.5|50|3.6|7.9|37.5|0.5|2.1|15|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1444982:1582153"|"1444982:5609037"
"H2"||"B"||||38|||130|||||0|0|0|0|0|0|100|100|100|100|100|100|85|98|100|60|90|95|5|6.8|50||0.3|||0.6|||0.9|||2.1|||2.9||30|63.2|85|||||||18|30|35||||0|0.25|0.5||||1.45|1.5|1.55|||||1.57|||1.4|3|4|0.13|0.15|0.22|||||31.9|||18.3|||41||0|1.5|2.9|27|39|44|12|21|25|4|18|25|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|8.1|9.9|3.4|6|7.4|0.5|1.6|3|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1444982:1582153"|"1444982:5609038"
"H3"||"C"||||130|||157|||||0|0|0|0|0|0|100|100|100|100|100|100|65|78|100|50|60|95|5|96.3|99||0|||1.3|||18.1|||62.7|||14.2||0.5|0.7|85|||||||1|3|35||||0|0.25|0.5||||1.45|1.65|1.7|||||1.73|||1.4|3|4|0.05|0.07|0.22||12.8|||8.6|||2.4|||35||0|1.5|2.9|0|16|44|0|1|25|0|0|25|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|1.3|9.9|0.2|1|7.4|0|0.3|3|3.5|5|6.5|||||||||||||||||||||||||||||||||"1444982:1582153"|"1444982:5609039"
"H1"||"A"||||0|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|50|78|85|15|36|45|70|77.9|90||0|||1.9|||12.7|||38.6|||24.7||1|16.1|30|||||||3|6|9||||0.5|0.75|1||||1.55|1.6|1.65|||||1.67|||42|92|141|0.05|0.08|0.1||19.9|||14.4|||5|||37||0|1.5|2.9|0|19|23|0|3|5|0|0|0|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|1.9|3.2|4.5|1.4|2.4|3.4|0.2|1.6|14.6|3.6|5.1|6.5|||||||||||||||||||||||||||||||||"1444989:904125"|"1444989:5593136"
"H2"||"B"||||20|||119|||||0|0|0|0|0|0|100|100|100|100|100|100|50|78|85|15|48|55|50|71.3|90||0.1|||3.3|||16.2|||34.2|||17.5||5|16.7|45|||||||8|12|18||||0|0.25|0.5||||1.5|1.55|1.65|||||1.62|||14|28|42|0.08|0.12|0.16|||||17.5|||7.8|||39||0|1.5|2.9|18|23|30|4|7|12|0|0|3|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|2.8|3.6|5.6|1.5|2.7|4.2|0.3|0.8|1.7|3.6|5.1|6.5|||||||||||||||||||||||||||||||||"1444989:904125"|"1444989:5593137"
"H3"||"C"||||119|||216|||||0|0|0|0|0|0|100|100|100|100|100|100|50|60|70|5|10|40|50|95.5|99||0.7|||13.1|||37|||37.6|||7.1||0.5|1.5|45|||||||1|3|15||||0|0.25|0.5||||1.5|1.65|1.7|||||1.73|||42|92|141|0.02|0.05|0.07||12.8|||8.6|||2.4|||35||0|1.5|2.9|0|16|27|0|1|10|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|1.3|4.9|0.2|1|3.7|0|0.3|1.1|4.5|5.3|6|||||||||||||||||||||||||||||||||"1444989:904125"|"1444989:5593138"
"H1"||"A"||||0|||18|||||0|0|0|0|0|0|100|100|100|100|100|100|85|95|100|50|80|90|5|20.8|70||0.1|||0.4|||1.2|||5.7|||13.4||10|67.2|85|||||||8|12|20||||1|2|4||||1.45|1.5|1.55|||||1.57|||4|9|14|0.16|0.22|0.22|||||25.8|||10.1|||40||0|1.5|2.9|21|27|39|4|7|13|0|4|12|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|5|8.7|16|3.8|6.5|12|0.5|1.7|4.8|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1444970:668218"|"1444970:5586172"
"H2"||"B"||||18|||38|||||0|0|0|0|0|0|100|100|100|100|100|100|85|95|100|60|80|90|5|13.9|50||0.2|||0.4|||1.1|||4.1|||8.1||30|66.1|85|||||||12|20|27||||0.25|0.5|1||||1.45|1.5|1.55|||||1.57|||4|9|14|0.19|0.22|0.22|||||28|||12.7|||40||0|1.5|2.9|22|31|39|7|21|25|1|8|17|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|4.8|8.1|11.7|3.6|6.1|8.8|0.5|1.6|3.5|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1444970:668218"|"1444970:5586173"
"H3"||"B"||||38|||109|||||0|0|0|0|0|0|100|100|100|100|100|100|90|98|100|70|90|95|5|7.3|30||0.4|||0.6|||1|||2.3|||3||45|62.7|85|||||||18|30|40||||0|0.25|0.5||||1.45|1.5|1.55|||||1.71|||0.42|1|1.4|0.15|0.22|0.22|||||31.9|||18.3|||41||3|4.5|5.9|29|41|50|12|21|29|6|19|30|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|6.3|9.9|15.1|4.7|7.2|11.3|0.6|2|4.5|4.5|5.9|7.3|||||||||||||||||||||||||||||||||"1444970:668218"|"1444970:5586174"
