36125|"13104"|"120884"|"231231"
36125|"13105"|"120884"|"231277"
36125|"39464"|"120884"|"5420996"
795|"13104"|"120909"|"231262"
795|"13105"|"120909"|"231308"
36125|"13103"|"120884"|"231185"
795|"13103"|"120909"|"231216"
2805|"13104"|"120910"|"231263"
2805|"13105"|"120910"|"231309"
2805|"39464"|"120910"|"5421028"
5740|"13103"|"120911"|"231218"
5740|"13104"|"120911"|"231264"
5740|"13105"|"120911"|"231310"
5740|"39464"|"120911"|"5421029"
710|"13103"|"120912"|"231219"
710|"13104"|"120912"|"231265"
710|"13105"|"120912"|"231311"
710|"39464"|"120912"|"5421030"
695|"13103"|"120913"|"231220"
695|"13104"|"120913"|"231266"
695|"13105"|"120913"|"231312"
695|"39464"|"120913"|"5421031"
6060|"13103"|"120914"|"231221"
6060|"13104"|"120914"|"231267"
6060|"13105"|"120914"|"231313"
6060|"39464"|"120914"|"5421032"
875|"13103"|"120915"|"231222"
875|"13104"|"120915"|"231268"
875|"13105"|"120915"|"231314"
875|"39464"|"120915"|"5421033"
14280|"13103"|"120916"|"231223"
14280|"13104"|"120916"|"231269"
14280|"13105"|"120916"|"231315"
14280|"39464"|"120916"|"5421034"
2155|"13103"|"120917"|"231224"
2155|"13104"|"120917"|"231270"
2155|"13105"|"120917"|"231316"
2155|"39464"|"120917"|"5421035"
785|"13103"|"120918"|"231188"
785|"13104"|"120918"|"231234"
785|"13105"|"120918"|"231280"
785|"39464"|"120918"|"5420999"
4175|"13103"|"120919"|"231225"
4175|"13104"|"120919"|"231271"
4175|"13105"|"120919"|"231317"
4175|"39464"|"120919"|"5421036"
3655|"13103"|"120920"|"231226"
3655|"13104"|"120920"|"231272"
3655|"13105"|"120920"|"231318"
3655|"39464"|"120920"|"5421037"
3710|"13103"|"120921"|"231227"
3710|"13104"|"120921"|"231273"
3710|"13105"|"120921"|"231319"
3710|"39464"|"120921"|"5421038"
1330|"13103"|"120922"|"231228"
1330|"13104"|"120922"|"231274"
1330|"13105"|"120922"|"231320"
1330|"39464"|"120922"|"5421039"
220|"13103"|"120923"|"231229"
220|"13104"|"120923"|"231275"
220|"13105"|"120923"|"231321"
220|"39464"|"120923"|"5421040"
9775|"13103"|"120924"|"231189"
9775|"13104"|"120924"|"231235"
9775|"13105"|"120924"|"231281"
9775|"39464"|"120924"|"5421000"
645|"13103"|"120925"|"231190"
645|"13104"|"120925"|"231236"
645|"13105"|"120925"|"231282"
645|"39464"|"120925"|"5421001"
2870|"13103"|"120926"|"231191"
2870|"13104"|"120926"|"231237"
2870|"13105"|"120926"|"231283"
2870|"39464"|"120926"|"5421002"
1890|"13103"|"120927"|"231192"
1890|"13104"|"120927"|"231238"
1890|"13105"|"120927"|"231284"
1890|"39464"|"120927"|"5421003"
335|"13103"|"120928"|"231193"
335|"13104"|"120928"|"231239"
335|"13105"|"120928"|"231285"
335|"39464"|"120928"|"5421004"
38105|"13103"|"120929"|"231230"
38105|"13104"|"120929"|"231276"
38105|"13105"|"120929"|"231322"
38105|"39464"|"120929"|"5421041"
795|"39464"|"120909"|"5421027"
2805|"13103"|"120910"|"231217"
895|"13103"|"120885"|"231194"
895|"13104"|"120885"|"231240"
895|"13105"|"120885"|"231286"
895|"39464"|"120885"|"5421005"
770|"13103"|"120886"|"231195"
770|"13104"|"120886"|"231241"
770|"13105"|"120886"|"231287"
770|"39464"|"120886"|"5421006"
8830|"13103"|"120887"|"231196"
8830|"13104"|"120887"|"231242"
8830|"13105"|"120887"|"231288"
8830|"39464"|"120887"|"5421007"
4500|"13103"|"120888"|"231197"
4500|"13104"|"120888"|"231243"
4500|"13105"|"120888"|"231289"
4500|"39464"|"120888"|"5421008"
260|"13103"|"120889"|"231198"
260|"13104"|"120889"|"231244"
260|"13105"|"120889"|"231290"
260|"39464"|"120889"|"5421009"
1935|"13103"|"120890"|"231199"
1935|"13104"|"120890"|"231245"
