Name: “Table 1 of 1 on page 137 of 214”,Name: “Table 1 of 1 on page 137 of 214”,Name: “Table 1 of 1 on page 137 of 214”,Name: “Table 1 of 1 on page 137 of 214”,Name: “Table 1 of 1 on page 137 of 214”,Name: “Table 1 of 1 on page 137 of 214”
Table: 137,Table: 137,Table: 137,Table: 137,Table: 137,Table: 137
,,,,,
,FY 2010,FY 2011,FY 2012,FY 2013,
,,,,,Change
,Actual,Actual,Approved,Approved,
Public Partnerships to Provide Services,Public Partnerships to Provide Services,,,,
Norfolk Community,,,,,
Services Board (NCSB),,,,,
,"3,851,000","3,851,000","2,851,000",0,"-2,851,000"
Moved to Central,,,,,
Appropriations in FY 2013,,,,,
Norfolk Redevelopment,,,,,
and Housing Authority,,,,,
Administrative support,"455,636","550,000","550,000","1,000,000","450,000"
HOME Program,,,,,
,"288,728",0,0,0,0
repayment to HUD,,,,,
Rental of space – 201,,,,,
,0,"33,317","33,317","33,317",0
Granby Street,,,,,
Saving Our Children,,,,,
Initiative,,,,,
,"175,000","33,000",0,0,0
Funds have been moved to,,,,,
the Department of,,,,,
"Recreation, Parks and Open",,,,,
Space,,,,,
Waterside Maintenance,,,,,
,"1,534,857","1,036,500","1,515,000","1,265,000","-250,000"
Operations,,,,,
SUBTOTAL,"13,967,333","14,629,886","16,478,019","15,601,057","-876,962"
Contractual Obligations,,,,,
Economic Development,,,,,
Incentive Grants,,,,,
Economic Development,,,,,
,"1,305,131","1,401,388","1,881,164","1,942,343","61,179"
Incentive Grants,,,,,
NRHA Economic Incentive,,,,,
,"800,199","1,075,200","1,291,369","1,488,229","196,860"
Grants,,,,,
,,,,Outside Agencies,239
