1730|"39460"|"119303"|"5421086"
16955|"39460"|"119304"|"5421096"
8395|"39460"|"119305"|"5421097"
5440|"39460"|"119306"|"5421098"
2080|"39460"|"119307"|"5421099"
280|"39460"|"119308"|"5421100"
290|"39460"|"119309"|"5421101"
3340|"39460"|"119310"|"5421102"
1970|"39460"|"119311"|"5421103"
1595|"39460"|"119312"|"5421104"
1605|"39460"|"119313"|"5421105"
35310|"39460"|"119314"|"5421106"
19215|"39460"|"119315"|"5421107"
945|"39460"|"119316"|"5421108"
6190|"39460"|"119317"|"5421109"
9620|"39460"|"119318"|"5421110"
425|"39460"|"119319"|"5421111"
3550|"39460"|"119320"|"5421087"
3535|"39460"|"119321"|"5421112"
720|"39460"|"119322"|"5421113"
985|"39460"|"119323"|"5421114"
230|"39460"|"119324"|"5421115"
14675|"39460"|"119325"|"5421116"
2730|"39460"|"119326"|"5421088"
2465|"39460"|"119327"|"5421089"
6110|"39460"|"119328"|"5421090"
3200|"39460"|"119329"|"5421091"
2020|"39460"|"119330"|"5421092"
11555|"39460"|"119331"|"5421093"
790|"39460"|"119332"|"5421094"
30770|"39460"|"119333"|"5421095"
33080|"39460"|"119334"|"5421117"
1730|"13023"|"119303"|"226569"
1730|"13021"|"119303"|"226537"
1730|"13020"|"119303"|"226505"
16955|"13023"|"119304"|"226579"
16955|"13021"|"119304"|"226546"
16955|"13020"|"119304"|"226515"
8395|"13023"|"119305"|"226580"
8395|"13021"|"119305"|"226547"
8395|"13020"|"119305"|"226516"
5440|"13023"|"119306"|"226581"
5440|"13021"|"119306"|"226548"
5440|"13020"|"119306"|"226517"
2080|"13023"|"119307"|"226582"
2080|"13021"|"119307"|"226549"
2080|"13020"|"119307"|"226518"
280|"13023"|"119308"|"226583"
280|"13021"|"119308"|"226550"
280|"13020"|"119308"|"226519"
290|"13023"|"119309"|"226584"
290|"13021"|"119309"|"226551"
290|"13020"|"119309"|"226520"
3340|"13023"|"119310"|"226585"
3340|"13021"|"119310"|"226552"
3340|"13020"|"119310"|"226521"
1970|"13023"|"119311"|"226586"
1970|"13021"|"119311"|"226553"
1970|"13020"|"119311"|"226522"
1595|"13023"|"119312"|"226587"
1595|"13021"|"119312"|"226554"
1595|"13020"|"119312"|"226523"
1605|"13023"|"119313"|"226588"
1605|"13021"|"119313"|"226555"
1605|"13020"|"119313"|"226524"
35310|"13023"|"119314"|"226589"
35310|"13021"|"119314"|"226556"
35310|"13020"|"119314"|"226525"
19215|"13023"|"119315"|"226590"
19215|"13021"|"119315"|"226557"
19215|"13020"|"119315"|"226526"
945|"13023"|"119316"|"226591"
945|"13021"|"119316"|"226558"
945|"13020"|"119316"|"226527"
6190|"13023"|"119317"|"226592"
6190|"13021"|"119317"|"226559"
6190|"13020"|"119317"|"226528"
9620|"13023"|"119318"|"226593"
9620|"13021"|"119318"|"226560"
9620|"13020"|"119318"|"226529"
425|"13023"|"119319"|"226594"
425|"13021"|"119319"|"226561"
425|"13020"|"119319"|"226530"
3550|"13023"|"119320"|"226570"
3550|"13022"|"119320"|"226568"
3550|"13020"|"119320"|"226506"
3535|"13023"|"119321"|"226595"
3535|"13021"|"119321"|"226562"
3535|"13020"|"119321"|"226531"
720|"13023"|"119322"|"226596"
720|"13021"|"119322"|"226563"
720|"13020"|"119322"|"226532"
985|"13023"|"119323"|"226597"
985|"13021"|"119323"|"226564"
985|"13020"|"119323"|"226533"
230|"13023"|"119324"|"226598"
230|"13021"|"119324"|"226565"
230|"13020"|"119324"|"226534"
14675|"13023"|"119325"|"226599"
14675|"13021"|"119325"|"226566"
14675|"13020"|"119325"|"226535"
2730|"13023"|"119326"|"226571"
2730|"13021"|"119326"|"226538"
2730|"13020"|"119326"|"226507"
2465|"13023"|"119327"|"226572"
2465|"13021"|"119327"|"226539"
2465|"13020"|"119327"|"226508"
6110|"13023"|"119328"|"226573"
6110|"13021"|"119328"|"226540"
6110|"13020"|"119328"|"226509"
3200|"13023"|"119329"|"226574"
3200|"13021"|"119329"|"226541"
3200|"13020"|"119329"|"226510"
2020|"13023"|"119330"|"226575"
2020|"13021"|"119330"|"226542"
2020|"13020"|"119330"|"226511"
11555|"13023"|"119331"|"226576"
11555|"13021"|"119331"|"226543"
11555|"13020"|"119331"|"226512"
790|"13023"|"119332"|"226577"
790|"13021"|"119332"|"226544"
790|"13020"|"119332"|"226513"
30770|"13023"|"119333"|"226578"
30770|"13021"|"119333"|"226545"
30770|"13020"|"119333"|"226514"
33080|"13023"|"119334"|"226600"
0|"13021"|"119334"|"226567"
33080|"13020"|"119334"|"226536"
