639|"13170"|"122469"|"234556"
588|"13171"|"122469"|"5353268"
13394|"13170"|"122511"|"234575"
12698|"13171"|"122511"|"5353287"
13394|"13172"|"122511"|"5350531"
13394|"39385"|"122511"|"5353235"
696|"40265"|"122511"|"5355991"
596|"13170"|"122512"|"234576"
586|"13171"|"122512"|"5353288"
596|"13172"|"122512"|"5350532"
596|"39385"|"122512"|"5353236"
10|"40265"|"122512"|"5355992"
729|"13170"|"122513"|"234577"
720|"13171"|"122513"|"5353289"
729|"13172"|"122513"|"5350533"
729|"39385"|"122513"|"5353237"
9|"40265"|"122513"|"5355993"
12058|"13170"|"122516"|"234578"
11254|"13171"|"122516"|"5353290"
12058|"13172"|"122516"|"5350534"
12058|"39385"|"122516"|"5353238"
804|"40265"|"122516"|"5355994"
1415|"13170"|"122519"|"234579"
1370|"13171"|"122519"|"5353291"
1415|"13172"|"122519"|"5350535"
1415|"39385"|"122519"|"5353239"
45|"40265"|"122519"|"5355995"
876|"13170"|"122520"|"234580"
811|"13171"|"122520"|"5353292"
876|"13172"|"122520"|"5350536"
876|"39385"|"122520"|"5353240"
65|"40265"|"122520"|"5355996"
3403|"13170"|"122521"|"234581"
3344|"13171"|"122521"|"5353293"
3403|"13172"|"122521"|"5350537"
3403|"39385"|"122521"|"5353241"
59|"40265"|"122521"|"5355997"
353|"13170"|"122524"|"234582"
323|"13171"|"122524"|"5353294"
353|"13172"|"122524"|"5350538"
353|"39385"|"122524"|"5353242"
30|"40265"|"122524"|"5355998"
1229|"13170"|"122526"|"234583"
1196|"13171"|"122526"|"5353295"
1229|"13172"|"122526"|"5350539"
1229|"39385"|"122526"|"5353243"
33|"40265"|"122526"|"5355999"
399|"13170"|"122529"|"234584"
389|"13171"|"122529"|"5353296"
399|"13172"|"122529"|"5350540"
399|"39385"|"122529"|"5353244"
10|"40265"|"122529"|"5356000"
9330|"13170"|"122531"|"234589"
8460|"13171"|"122531"|"5353301"
9330|"13172"|"122531"|"5350545"
9330|"39385"|"122531"|"5353249"
870|"40265"|"122531"|"5356005"
733|"13170"|"122534"|"234585"
732|"13171"|"122534"|"5353297"
733|"13172"|"122534"|"5350541"
733|"39385"|"122534"|"5353245"
1|"40265"|"122534"|"5356001"
3758|"13170"|"122535"|"234586"
3758|"13171"|"122535"|"5353298"
3758|"13172"|"122535"|"5350542"
3758|"39385"|"122535"|"5353246"
3690|"13170"|"122538"|"234588"
3475|"13171"|"122538"|"5353300"
3690|"13172"|"122538"|"5350544"
3690|"39385"|"122538"|"5353248"
215|"40265"|"122538"|"5356004"
2188|"13170"|"122540"|"234590"
